방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
2019-10-02 21:00,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,50000.00
2019-10-02 21:00,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,6111000.00
2019-10-02 21:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,35089000.00
2019-10-02 21:20,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,22343000.00
2019-10-02 21:20,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,4831000.00
2019-10-02 21:20,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,3844000.00
2019-10-02 21:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,36708000.00
2019-10-02 21:40,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,38247000.00
2019-10-02 21:40,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,12792000.00
2019-10-02 21:40,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,14448000.00
2019-10-02 22:00,20,100375,201208,USPA 남성 퀼팅자켓 1종,의류,59000.00,4623000.00
2019-10-02 22:00,,100375,201209,USPA 여성 퀼팅자켓 1종,의류,59000.00,3395000.00
2019-10-02 22:20,20,100375,201208,USPA 남성 퀼팅자켓 1종,의류,59000.00,12372000.00
2019-10-02 22:20,,100375,201209,USPA 여성 퀼팅자켓 1종,의류,59000.00,6930000.00
2019-10-02 22:40,20,100375,201208,USPA 남성 퀼팅자켓 1종,의류,59000.00,14437000.00
2019-10-02 22:40,,100375,201209,USPA 여성 퀼팅자켓 1종,의류,59000.00,11327000.00
2019-10-02 23:00,20,100711,202080,아미니 비노테라 오일 워시(구성1),이미용,79000.00,11289000.00
2019-10-02 23:00,,100711,202081,아미니 비노테라 오일 워시(구성2),이미용,59900.00,4047000.00
2019-10-02 23:20,20,100711,202080,아미니 비노테라 오일 워시(구성1),이미용,79000.00,23277000.00
2019-10-02 23:20,,100711,202081,아미니 비노테라 오일 워시(구성2),이미용,59900.00,3426000.00
2019-10-02 23:40,20,100711,202080,아미니 비노테라 오일 워시(구성1),이미용,79000.00,17626000.00
2019-10-02 23:40,,100711,202081,아미니 비노테라 오일 워시(구성2),이미용,59900.00,2303000.00
2019-10-03 0:00,20,100206,200742,보루네오 심플 광폭 서랍장 800 5단,가구,169000.00,3015000.00
2019-10-03 0:00,,100206,200740,보루네오 심플 광폭 서랍장 1000 5단,가구,199000.00,3510000.00
2019-10-03 0:00,,100206,200741,보루네오 심플 광폭 서랍장 800 3단,가구,139000.00,1629000.00
2019-10-03 0:20,20,100206,200742,보루네오 심플 광폭 서랍장 800 5단,가구,169000.00,14927000.00
2019-10-03 0:20,,100206,200740,보루네오 심플 광폭 서랍장 1000 5단,가구,199000.00,14444000.00
2019-10-03 0:20,,100206,200741,보루네오 심플 광폭 서랍장 800 3단,가구,139000.00,6150000.00
2019-10-03 0:40,20,100206,200742,보루네오 심플 광폭 서랍장 800 5단,가구,169000.00,14265000.00
2019-10-03 0:40,,100206,200740,보루네오 심플 광폭 서랍장 1000 5단,가구,199000.00,30828000.00
2019-10-03 0:40,,100206,200741,보루네오 심플 광폭 서랍장 800 3단,가구,139000.00,4507000.00
2019-10-03 1:00,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,59900.00,16823000.00
2019-10-03 1:20,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,59900.00,35356000.00
2019-10-03 1:40,17,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,59900.00,38910000.00
2019-10-03 6:00,20,100245,200824,라라츄 헤어볼륨쿠션,이미용,69900.00,5187000.00
2019-10-03 6:20,20,100245,200824,라라츄 헤어볼륨쿠션,이미용,69900.00,13398000.00
2019-10-03 6:40,20,100245,200824,라라츄 헤어볼륨쿠션,이미용,69900.00,20735000.00
2019-10-03 7:00,20,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,59000.00,19136000.00
2019-10-03 7:20,20,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,59000.00,35826000.00
2019-10-03 7:40,20,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,59000.00,52057000.00
2019-10-03 8:00,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,79900.00,10934000.00
2019-10-03 8:00,,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,79900.00,7891000.00
2019-10-03 8:20,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,79900.00,22974000.00
2019-10-03 8:20,,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,79900.00,12550000.00
2019-10-03 8:40,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,79900.00,48799000.00
2019-10-03 8:40,,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,79900.00,34868000.00
2019-10-03 9:00,20,100327,201032,[VONIN]보닌 남성기초세트,이미용,54000.00,58212000.00
2019-10-03 9:20,20,100327,201032,[VONIN]보닌 남성기초세트,이미용,54000.00,95411000.00
2019-10-03 9:40,20,100327,201032,[VONIN]보닌 남성기초세트,이미용,54000.00,93770000.00
2019-10-03 10:00,20,100353,201127,마르엘라로사티 롱블라우스3종,의류,39900.00,38778000.00
2019-10-03 10:20,20,100353,201127,마르엘라로사티 롱블라우스3종,의류,39900.00,67014000.00
2019-10-03 10:40,20,100353,201127,마르엘라로사티 롱블라우스3종,의류,39900.00,58717000.00
2019-10-03 11:00,30,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,2990000.00,48673000.00
2019-10-03 11:00,,100786,202307,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,잡화,2090000.00,3825000.00
2019-10-03 11:00,,100786,202310,[루이띠에] 18K 베르니아 팔찌 반지 세트,잡화,2030000.00,50000.00
2019-10-03 11:00,,100786,202306,[루이띠에] 18K 베르니아 목걸이,잡화,790000.00,4330000.00
2019-10-03 11:00,,100786,202309,[루이띠에] 18K 베르니아 팔찌,잡화,1350000.00,4926000.00
2019-10-03 11:00,,100786,202305,[루이띠에] 18K 베르니아 귀걸이,잡화,490000.00,5354000.00
2019-10-03 11:00,,100786,202304,[루이띠에] 18K 베르니아  반지,잡화,750000.00,50000.00
2019-10-03 11:30,30,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,잡화,2990000.00,48676000.00
2019-10-03 11:30,,100786,202307,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,잡화,2090000.00,15155000.00
2019-10-03 11:30,,100786,202310,[루이띠에] 18K 베르니아 팔찌 반지 세트,잡화,2030000.00,3717000.00
2019-10-03 11:30,,100786,202306,[루이띠에] 18K 베르니아 목걸이,잡화,790000.00,7183000.00
2019-10-03 11:30,,100786,202309,[루이띠에] 18K 베르니아 팔찌,잡화,1350000.00,4926000.00
2019-10-03 11:30,,100786,202305,[루이띠에] 18K 베르니아 귀걸이,잡화,490000.00,7127000.00
2019-10-03 11:30,,100786,202304,[루이띠에] 18K 베르니아  반지,잡화,750000.00,2757000.00
2019-10-03 12:00,20,100574,201703,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,1569000.00,10382000.00
2019-10-03 12:00,,100574,201733,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,1419000.00,9352000.00
2019-10-03 12:20,20,100574,201703,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,1569000.00,10415000.00
2019-10-03 12:20,,100574,201733,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,1419000.00,14002000.00
2019-10-03 12:40,20,100574,201703,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,1569000.00,30980000.00
2019-10-03 12:40,,100574,201733,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,1419000.00,48950000.00
2019-10-03 13:00,20,100189,200632,코치 베네트 사첼백,잡화,198000.00,4258000.00
2019-10-03 13:00,,100189,200638,코치 시그니처 켈시 사첼백,잡화,238000.00,3709000.00
2019-10-03 13:00,,100190,200645,코치 플라이트백,잡화,169000.00,2132000.00
2019-10-03 13:00,,100190,200641,코치 아이비 메신저 크로스백,잡화,199000.00,2605000.00
2019-10-03 13:00,,100190,200642,코치 앤디 백팩,잡화,229000.00,4081000.00
2019-10-03 13:20,20,100189,200632,코치 베네트 사첼백,잡화,198000.00,13945000.00
2019-10-03 13:20,,100189,200638,코치 시그니처 켈시 사첼백,잡화,238000.00,10282000.00
2019-10-03 13:20,,100190,200645,코치 플라이트백,잡화,169000.00,6505000.00
2019-10-03 13:20,,100190,200641,코치 아이비 메신저 크로스백,잡화,199000.00,6655000.00
2019-10-03 13:20,,100190,200642,코치 앤디 백팩,잡화,229000.00,3531000.00
2019-10-03 13:40,20,100189,200632,코치 베네트 사첼백,잡화,198000.00,17597000.00
2019-10-03 13:40,,100189,200638,코치 시그니처 켈시 사첼백,잡화,238000.00,19044000.00
2019-10-03 13:40,,100190,200645,코치 플라이트백,잡화,169000.00,9409000.00
2019-10-03 13:40,,100190,200641,코치 아이비 메신저 크로스백,잡화,199000.00,10074000.00
2019-10-03 13:40,,100190,200642,코치 앤디 백팩,잡화,229000.00,8145000.00
2019-10-03 14:00,20,100161,200566,시스마르스 플렉시블 웨지 펌프스,잡화,29800.00,45927000.00
2019-10-03 14:20,20,100161,200566,시스마르스 플렉시블 웨지 펌프스,잡화,29800.00,77555000.00
2019-10-03 14:40,20,100161,200566,시스마르스 플렉시블 웨지 펌프스,잡화,29800.00,87269000.00
2019-10-03 15:00,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000.00,4271000.00
2019-10-03 15:00,,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000.00,5798000.00
2019-10-03 15:20,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000.00,12717000.00
2019-10-03 15:20,,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000.00,22969000.00
2019-10-03 15:40,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,434000.00,16800000.00
2019-10-03 15:40,,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,443000.00,33101000.00
2019-10-03 16:00,20,100492,201486,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900.00,63272000.00
2019-10-03 16:20,20,100492,201486,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900.00,128823000.00
2019-10-03 16:40,20,100492,201486,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900.00,63757000.00
2019-10-03 17:00,20,100172,200587,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900.00,30110000.00
2019-10-03 17:20,20,100172,200587,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900.00,52933000.00
2019-10-03 17:40,20,100172,200587,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900.00,48385000.00
2019-10-03 18:00,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000.00,8955000.00
2019-10-03 18:00,,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000.00,11224000.00
2019-10-03 18:20,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000.00,14815000.00
2019-10-03 18:20,,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000.00,23862000.00
2019-10-03 18:40,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000.00,18600000.00
2019-10-03 18:40,,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000.00,39278000.00
2019-10-03 19:00,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900.00,8498000.00
2019-10-03 19:10,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900.00,23128000.00
2019-10-03 19:20,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900.00,28171000.00
2019-10-03 19:30,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900.00,27985000.00
2019-10-03 19:40,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900.00,32013000.00
2019-10-03 19:50,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900.00,46428000.00
2019-10-03 20:00,20,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,168000.00,5433000.00
2019-10-03 20:00,,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,148000.00,4349000.00
2019-10-03 20:00,,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,98000.00,1896000.00
2019-10-03 20:00,,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,78000.00,2943000.00
2019-10-03 20:20,20,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,168000.00,10923000.00
2019-10-03 20:20,,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,148000.00,11524000.00
2019-10-03 20:20,,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,98000.00,8356000.00
2019-10-03 20:20,,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,78000.00,8568000.00
2019-10-03 20:40,20,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,168000.00,15274000.00
2019-10-03 20:40,,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,148000.00,20081000.00
2019-10-03 20:40,,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,98000.00,12531000.00
2019-10-03 20:40,,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,78000.00,11214000.00
2019-10-03 21:00,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000.00,50000.00
2019-10-03 21:00,,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,1250000.00,6203000.00
2019-10-03 21:00,,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,1750000.00,4350000.00
2019-10-03 21:00,,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000.00,13320000.00
2019-10-03 21:00,,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,2750000.00,13592000.00
2019-10-03 21:00,,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,2990000.00,50000.00
2019-10-03 21:20,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000.00,2991000.00
2019-10-03 21:20,,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,1250000.00,6228000.00
2019-10-03 21:20,,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,1750000.00,8650000.00
2019-10-03 21:20,,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000.00,39885000.00
2019-10-03 21:20,,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,2750000.00,50000.00
2019-10-03 21:20,,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,2990000.00,50000.00
2019-10-03 21:40,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000.00,5931000.00
2019-10-03 21:40,,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,1250000.00,15396000.00
2019-10-03 21:40,,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,1750000.00,12949000.00
2019-10-03 21:40,,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000.00,31063000.00
2019-10-03 21:40,,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,2750000.00,6821000.00
2019-10-03 21:40,,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,2990000.00,50000.00
2019-10-03 22:00,20,100563,201660,무이자  얼리젼 밀레 푸쉬풀 도어락,생활용품,229000.00,21024000.00
2019-10-03 22:00,,100563,201661,일시불  얼리젼 밀레 푸쉬풀 도어락,생활용품,219000.00,9917000.00
2019-10-03 22:20,20,100563,201660,무이자  얼리젼 밀레 푸쉬풀 도어락,생활용품,229000.00,26464000.00
2019-10-03 22:20,,100563,201661,일시불  얼리젼 밀레 푸쉬풀 도어락,생활용품,219000.00,42951000.00
2019-10-03 22:40,20,100563,201660,무이자  얼리젼 밀레 푸쉬풀 도어락,생활용품,229000.00,39724000.00
2019-10-03 22:40,,100563,201661,일시불  얼리젼 밀레 푸쉬풀 도어락,생활용품,219000.00,30621000.00
2019-10-03 23:00,20,100694,202056,남영비비안 로즈버드 머스트해브 브라패키지,속옷,79900.00,23475000.00
2019-10-03 23:20,20,100694,202056,남영비비안 로즈버드 머스트해브 브라패키지,속옷,79900.00,44921000.00
2019-10-03 23:40,20,100694,202056,남영비비안 로즈버드 머스트해브 브라패키지,속옷,79900.00,57721000.00
2019-10-04 0:00,20,100266,200882,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),이미용,39900.00,25557000.00
2019-10-04 0:20,20,100266,200882,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),이미용,39900.00,40469000.00
2019-10-04 0:40,20,100266,200882,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),이미용,39900.00,50308000.00
2019-10-04 1:00,20,100743,202181,도스문도스 카이만엠보 소가죽 토트백 2종 ,잡화,99900.00,8071000.00
2019-10-04 1:20,20,100743,202181,도스문도스 카이만엠보 소가죽 토트백 2종 ,잡화,99900.00,18039000.00
2019-10-04 1:40,17,100743,202181,도스문도스 카이만엠보 소가죽 토트백 2종 ,잡화,99900.00,26210000.00
2019-10-04 6:00,20,100294,200955,세균싹 행주티슈,주방,39900.00,7989000.00
2019-10-04 6:20,20,100294,200955,세균싹 행주티슈,주방,39900.00,16012000.00
2019-10-04 6:40,20,100294,200955,세균싹 행주티슈,주방,39900.00,21980000.00
2019-10-04 7:00,20,100583,201791,임페리얼 남성 니트4종,의류,79000.00,3503000.00
2019-10-04 7:00,,100583,201798,임페리얼 여성 니트 4종,의류,79000.00,3955000.00
2019-10-04 7:20,20,100583,201791,임페리얼 남성 니트4종,의류,79000.00,7827000.00
2019-10-04 7:20,,100583,201798,임페리얼 여성 니트 4종,의류,79000.00,4403000.00
2019-10-04 7:40,20,100583,201791,임페리얼 남성 니트4종,의류,79000.00,12815000.00
2019-10-04 7:40,,100583,201798,임페리얼 여성 니트 4종,의류,79000.00,4632000.00
2019-10-04 8:00,20,100052,200135,스팀큐다리미,생활용품,59800.00,14772000.00
2019-10-04 8:20,20,100052,200135,스팀큐다리미,생활용품,59800.00,26523000.00
2019-10-04 8:40,20,100052,200135,스팀큐다리미,생활용품,59800.00,41066000.00
2019-10-04 9:00,20,100271,200887,[헤스티지] 미즈 양가죽 롱코트,의류,199000.00,5833000.00
2019-10-04 9:00,,100270,200886,[헤스티지] 마론 양가죽 남성집업재킷,의류,199000.00,4333000.00
2019-10-04 9:20,20,100271,200887,[헤스티지] 미즈 양가죽 롱코트,의류,199000.00,14598000.00
2019-10-04 9:20,,100270,200886,[헤스티지] 마론 양가죽 남성집업재킷,의류,199000.00,12783000.00
2019-10-04 9:40,20,100271,200887,[헤스티지] 미즈 양가죽 롱코트,의류,199000.00,20794000.00
2019-10-04 9:40,,100270,200886,[헤스티지] 마론 양가죽 남성집업재킷,의류,199000.00,18487000.00
2019-10-04 10:00,30,100299,200964, 한국인 모유유래 다이어트 유산균 BNR17 비에날씬 12주(3박스),건강기능,198000.00,15761000.00
2019-10-04 10:30,30,100299,200964, 한국인 모유유래 다이어트 유산균 BNR17 비에날씬 12주(3박스),건강기능,198000.00,32780000.00
2019-10-04 11:00,30,100037,200086,프라다 비텔로 피닉스 모터백,잡화,1620000.00,50000.00
2019-10-04 11:00,,100037,200088,프라다 비텔로 피닉스 보스턴,잡화,1590000.00,50000.00
2019-10-04 11:00,,100037,200081,프라다 미란다백,잡화,1590000.00,17488000.00
2019-10-04 11:00,,100037,200102,프라다 테스토 지퍼 토트백,잡화,1280000.00,14286000.00
2019-10-04 11:00,,100037,200091,프라다 사피아노 스퀘어백,잡화,1790000.00,50000.00
2019-10-04 11:00,,100037,200076,프라다 더블지퍼 크로스백,잡화,790000.00,3564000.00
2019-10-04 11:00,,100037,200061,구찌 더블G 오버 선글라스,잡화,458000.00,3035000.00
2019-10-04 11:30,30,100037,200086,프라다 비텔로 피닉스 모터백,잡화,1620000.00,21358000.00
2019-10-04 11:30,,100037,200088,프라다 비텔로 피닉스 보스턴,잡화,1590000.00,24742000.00
2019-10-04 11:30,,100037,200081,프라다 미란다백,잡화,1590000.00,3587000.00
2019-10-04 11:30,,100037,200102,프라다 테스토 지퍼 토트백,잡화,1280000.00,8526000.00
2019-10-04 11:30,,100037,200091,프라다 사피아노 스퀘어백,잡화,1790000.00,15913000.00
2019-10-04 11:30,,100037,200076,프라다 더블지퍼 크로스백,잡화,790000.00,3567000.00
2019-10-04 11:30,,100037,200061,구찌 더블G 오버 선글라스,잡화,458000.00,21208000.00
2019-10-04 12:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,9236000.00
2019-10-04 12:00,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,7226000.00
2019-10-04 12:00,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,3236000.00
2019-10-04 12:00,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,4597000.00
2019-10-04 12:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,15920000.00
2019-10-04 12:20,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,8018000.00
2019-10-04 12:20,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,6423000.00
2019-10-04 12:20,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,2333000.00
2019-10-04 12:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,24253000.00
2019-10-04 12:40,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,18350000.00
2019-10-04 12:40,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,8810000.00
2019-10-04 12:40,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,3836000.00
2019-10-04 13:00,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000.00,24425000.00
2019-10-04 13:20,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000.00,34078000.00
2019-10-04 13:40,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000.00,44920000.00
2019-10-04 14:00,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800.00,9414000.00
2019-10-04 14:00,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800.00,7659000.00
2019-10-04 14:20,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800.00,13252000.00
2019-10-04 14:20,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800.00,15044000.00
2019-10-04 14:40,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800.00,19364000.00
2019-10-04 14:40,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800.00,19245000.00
2019-10-04 15:00,20,100397,201280,ALL New 파워스윙 물걸레 진공청소기,생활용품,268000.00,9670000.00
2019-10-04 15:20,20,100397,201280,ALL New 파워스윙 물걸레 진공청소기,생활용품,268000.00,14440000.00
2019-10-04 15:40,20,100397,201280,ALL New 파워스윙 물걸레 진공청소기,생활용품,268000.00,23145000.00
2019-10-04 16:00,20,100323,201489,피시원 국내산 햇 손질문어 8팩,농수축,49900.00,27724000.00
2019-10-04 16:20,20,100323,201489,피시원 국내산 햇 손질문어 8팩,농수축,49900.00,47274000.00
2019-10-04 16:40,20,100323,201489,피시원 국내산 햇 손질문어 8팩,농수축,49900.00,43372000.00
2019-10-04 17:00,20,100499,201501,하림뼈없는양념닭발세트,농수축,39900.00,30789000.00
2019-10-04 17:20,20,100499,201501,하림뼈없는양념닭발세트,농수축,39900.00,60259000.00
2019-10-04 17:40,20,100499,201501,하림뼈없는양념닭발세트,농수축,39900.00,58359000.00
2019-10-04 18:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900.00,29367000.00
2019-10-04 18:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900.00,43044000.00
2019-10-04 18:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900.00,58334000.00
2019-10-04 19:00,20,100096,200262,(일시불) 라니 퍼니쿡 그릴 기본세트,주방,104000.00,2350000.00
2019-10-04 19:00,,100096,200259,(무이자) 라니 퍼니쿡 그릴 기본세트,주방,109000.00,452000.00
2019-10-04 19:00,,100096,200263,(일시불) 라니 퍼니쿡 그릴 풀세트,주방,129000.00,6654000.00
2019-10-04 19:00,,100096,200260,(무이자) 라니 퍼니쿡 그릴 풀세트,주방,139000.00,2077000.00
2019-10-04 19:20,20,100096,200262,(일시불) 라니 퍼니쿡 그릴 기본세트,주방,104000.00,3866000.00
2019-10-04 19:20,,100096,200259,(무이자) 라니 퍼니쿡 그릴 기본세트,주방,109000.00,854000.00
2019-10-04 19:20,,100096,200263,(일시불) 라니 퍼니쿡 그릴 풀세트,주방,129000.00,17812000.00
2019-10-04 19:20,,100096,200260,(무이자) 라니 퍼니쿡 그릴 풀세트,주방,139000.00,7579000.00
2019-10-04 19:40,20,100096,200262,(일시불) 라니 퍼니쿡 그릴 기본세트,주방,104000.00,7333000.00
2019-10-04 19:40,,100096,200259,(무이자) 라니 퍼니쿡 그릴 기본세트,주방,109000.00,2061000.00
2019-10-04 19:40,,100096,200263,(일시불) 라니 퍼니쿡 그릴 풀세트,주방,129000.00,22913000.00
2019-10-04 19:40,,100096,200260,(무이자) 라니 퍼니쿡 그릴 풀세트,주방,139000.00,12717000.00
2019-10-04 20:00,20,100543,201624,넥센타이어 렌탈서비스,무형,-,
2019-10-04 20:20,20,100543,201624,넥센타이어 렌탈서비스,무형,-,
2019-10-04 20:40,20,100543,201624,넥센타이어 렌탈서비스,무형,-,
2019-10-04 21:00,20,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000.00,18164000.00
2019-10-04 21:00,,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000.00,11383000.00
2019-10-04 21:00,,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000.00,8822000.00
2019-10-04 21:00,,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000.00,2408000.00
2019-10-04 21:20,20,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000.00,28067000.00
2019-10-04 21:20,,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000.00,13316000.00
2019-10-04 21:20,,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000.00,13213000.00
2019-10-04 21:20,,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000.00,6506000.00
